,support,confidence,lift,cosine
comments_disabled-->dislikes-->video_error_or_removed,0.49324769835649224,0.9994062345373578,0.999967890780195,0.7023046778697458
comments_disabled-->dislikes-->ratings_disabled-->video_error_or_removed,0.49324769835649224,0.9994062345373578,0.999967890780195,0.7023046778697458
comments_disabled-->views-->video_error_or_removed,0.4920266673178832,0.9994047619047619,0.9999664173199945,0.7014343474223089
comments_disabled-->ratings_disabled-->views-->video_error_or_removed,0.4917091992478449,0.999404377823001,0.9999660330223834,0.7012078845624029
comment_count-->likes-->publish_time-->views-->video_error_or_removed,0.3150992698234389,0.9993803733250716,0.9999420150341679,0.5613207628469167
comment_count-->likes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.3150992698234389,0.9993803733250716,0.9999420150341679,0.5613207628469167
comment_count-->comments_disabled-->likes-->publish_time-->views-->video_error_or_removed,0.3150992698234389,0.9993803733250716,0.9999420150341679,0.5613207628469167
comment_count-->comments_disabled-->likes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.3150992698234389,0.9993803733250716,0.9999420150341679,0.5613207628469167
comment_count-->dislikes-->likes-->views-->video_error_or_removed,0.35219419277638037,0.9993763425958007,0.9999379820396677,0.5934411094716169
comment_count-->dislikes-->likes-->ratings_disabled-->views-->video_error_or_removed,0.35219419277638037,0.9993763425958007,0.9999379820396677,0.5934411094716169
comment_count-->comments_disabled-->dislikes-->likes-->views-->video_error_or_removed,0.35219419277638037,0.9993763425958007,0.9999379820396677,0.5934411094716169
comment_count-->comments_disabled-->dislikes-->likes-->ratings_disabled-->views-->video_error_or_removed,0.35219419277638037,0.9993763425958007,0.9999379820396677,0.5934411094716169
comment_count-->dislikes-->publish_time-->views-->video_error_or_removed,0.31221763657232166,0.9993746580161025,0.9999362965132527,0.5587465858689858
comment_count-->dislikes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.31221763657232166,0.9993746580161025,0.9999362965132527,0.5587465858689858
comment_count-->comments_disabled-->dislikes-->publish_time-->views-->video_error_or_removed,0.31221763657232166,0.9993746580161025,0.9999362965132527,0.5587465858689858
comment_count-->comments_disabled-->dislikes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.31221763657232166,0.9993746580161025,0.9999362965132527,0.5587465858689858
comment_count-->dislikes-->likes-->publish_time-->video_error_or_removed,0.30686952062321426,0.9993637665023065,0.9999253988785356,0.5539373861844248
comment_count-->dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed,0.30686952062321426,0.9993637665023065,0.9999253988785356,0.5539373861844248
comment_count-->comments_disabled-->dislikes-->likes-->publish_time-->video_error_or_removed,0.30686952062321426,0.9993637665023065,0.9999253988785356,0.5539373861844248
comment_count-->comments_disabled-->dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed,0.30686952062321426,0.9993637665023065,0.9999253988785356,0.5539373861844248
comments_disabled-->views-->ratings_disabled,0.49200224669711107,0.9993551587301588,1.0034966747141068,0.7026539820654406
comments_disabled-->video_error_or_removed-->views-->ratings_disabled,0.4917091992478449,0.9993547746674609,1.0034962890597807,0.7024445577707672
publish_time-->views-->video_error_or_removed,0.41336784781069136,0.9993505726768214,0.9999121976382533,0.6429086662484675
publish_time-->ratings_disabled-->views-->video_error_or_removed,0.41178050746049966,0.9993480708824749,0.9999096944379237,0.6416722850414543
publish_time-->video_error_or_removed,0.7448533541722631,0.9993447134759673,0.9999063351445874,0.8630084516333203
publish_time-->ratings_disabled-->video_error_or_removed,0.7417763559549684,0.9993419970389866,0.9999036171809965,0.8612228872125446
comments_disabled-->publish_time-->views-->video_error_or_removed,0.40716501013455764,0.9993406856868856,0.9999023050919288,0.6380636584121703
comments_disabled-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.4068475420645193,0.9993401715553956,0.999901790671502,0.6378146955351625
dislikes-->publish_time-->video_error_or_removed,0.40582187599208774,0.9993385050213484,0.9999001232008794,0.6370096889389522
dislikes-->publish_time-->ratings_disabled-->video_error_or_removed,0.40582187599208774,0.9993385050213484,0.9999001232008794,0.6370096889389522
comments_disabled-->publish_time-->video_error_or_removed,0.7339373366870986,0.9993349737314624,0.9998965899264441,0.8566571310466786
comment_count-->publish_time-->video_error_or_removed,0.4034042345356419,0.9993345432546884,0.9998961592077465,0.6351081362416399
comment_count-->comments_disabled-->publish_time-->video_error_or_removed,0.4034042345356419,0.9993345432546884,0.9998961592077465,0.6351081362416399
comment_count-->publish_time-->ratings_disabled-->video_error_or_removed,0.40320886956946445,0.9993342210386151,0.999895836810591,0.6349542267341891
comment_count-->comments_disabled-->publish_time-->ratings_disabled-->video_error_or_removed,0.40320886956946445,0.9993342210386151,0.999895836810591,0.6349542267341891
comments_disabled-->publish_time-->ratings_disabled-->video_error_or_removed,0.7328872499938949,0.9993340215111052,0.9998956371709486,0.8560436693341701
comments_disabled-->dislikes-->publish_time-->video_error_or_removed,0.4007179662507021,0.9993300852618757,0.9998916987095867,0.6329886001958214
comments_disabled-->dislikes-->publish_time-->ratings_disabled-->video_error_or_removed,0.4007179662507021,0.9993300852618757,0.9998916987095867,0.6329886001958214
likes-->video_error_or_removed,0.4996703216195756,0.9993162393162393,0.9998778449826682,0.7068304495299972
likes-->ratings_disabled-->video_error_or_removed,0.4996703216195756,0.9993162393162393,0.9998778449826682,0.7068304495299972
comments_disabled-->likes-->video_error_or_removed,0.49429778504969596,0.9993088126388546,0.9998704141315656,0.7030175894257235
comments_disabled-->likes-->ratings_disabled-->video_error_or_removed,0.49429778504969596,0.9993088126388546,0.9998704141315656,0.7030175894257235
dislikes-->views-->video_error_or_removed,0.42132897018242205,0.9993049522154648,0.9998665515386568,0.6490552707432795
dislikes-->ratings_disabled-->views-->video_error_or_removed,0.42132897018242205,0.9993049522154648,0.9998665515386568,0.6490552707432795
likes-->views-->video_error_or_removed,0.4201812010061296,0.9993030549425022,0.9998646531994458,0.6481699860568371
likes-->ratings_disabled-->views-->video_error_or_removed,0.4201812010061296,0.9993030549425022,0.9998646531994458,0.6481699860568371
comments_disabled-->dislikes-->views-->video_error_or_removed,0.41578548926713715,0.999295691982627,0.9998572861016614,0.6447682924113833
comments_disabled-->dislikes-->ratings_disabled-->views-->video_error_or_removed,0.41578548926713715,0.999295691982627,0.9998572861016614,0.6447682924113833
comments_disabled-->likes-->views-->video_error_or_removed,0.41524823561014923,0.9992947813822286,0.9998563749895146,0.6443512982666798
comments_disabled-->likes-->ratings_disabled-->views-->video_error_or_removed,0.41524823561014923,0.9992947813822286,0.9998563749895146,0.6443512982666798
dislikes-->likes-->video_error_or_removed,0.40147500549463966,0.99927060539752,0.999832185418146,0.6335673856303431
dislikes-->likes-->ratings_disabled-->video_error_or_removed,0.40147500549463966,0.99927060539752,0.999832185418146,0.6335673856303431
comments_disabled-->dislikes-->likes-->video_error_or_removed,0.39671298444406455,0.9992618564310758,0.9998234315348707,0.6297959490512022
comments_disabled-->dislikes-->likes-->ratings_disabled-->video_error_or_removed,0.39671298444406455,0.9992618564310758,0.9998234315348707,0.6297959490512022
likes-->publish_time-->views-->video_error_or_removed,0.3497521306991624,0.9992325402916347,0.9997940989200544,0.5913375654883919
likes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.3497521306991624,0.9992325402916347,0.9997940989200544,0.5913375654883919
dislikes-->publish_time-->views-->video_error_or_removed,0.3472856480011722,0.9992270938729623,0.9997886494405496,0.5892471883557681
dislikes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.3472856480011722,0.9992270938729623,0.9997886494405496,0.5892471883557681
comments_disabled-->likes-->publish_time-->views-->video_error_or_removed,0.34586925199638574,0.9992239311415267,0.9997854849316908,0.5880434149194834
comments_disabled-->likes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.34586925199638574,0.9992239311415267,0.9997854849316908,0.5880434149194834
dislikes-->likes-->views-->video_error_or_removed,0.37695670223937094,0.9992232004142932,0.9997847537937959,0.613901917035051
dislikes-->likes-->ratings_disabled-->views-->video_error_or_removed,0.37695670223937094,0.9992232004142932,0.9997847537937959,0.613901917035051
likes-->publish_time-->video_error_or_removed,0.4080441524823561,0.9992225810309772,0.9997841340623926,0.6387143881648474
likes-->publish_time-->ratings_disabled-->video_error_or_removed,0.4080441524823561,0.9992225810309772,0.9997841340623926,0.6387143881648474
comments_disabled-->publish_time-->views-->ratings_disabled,0.4071161688930133,0.9992208103572284,1.0033617695762174,0.6391281558839229
comments_disabled-->publish_time-->video_error_or_removed-->views-->ratings_disabled,0.4068475420645193,0.9992202962874107,1.0033612533759975,0.638917099269381
comments_disabled-->dislikes-->publish_time-->views-->video_error_or_removed,0.3428655156414076,0.9992171375702796,0.9997786875425251,0.5854823953216336
comments_disabled-->dislikes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.3428655156414076,0.9992171375702796,0.9997786875425251,0.5854823953216336
comments_disabled-->likes-->publish_time-->video_error_or_removed,0.4037461232264524,0.9992143116161005,0.9997758600001881,0.6353389863454535
comments_disabled-->likes-->publish_time-->ratings_disabled-->video_error_or_removed,0.4037461232264524,0.9992143116161005,0.9997758600001881,0.6353389863454535
comments_disabled-->dislikes-->likes-->views-->video_error_or_removed,0.37219468118879584,0.9992132695207502,0.9997748173191907,0.6100089092732194
comments_disabled-->dislikes-->likes-->ratings_disabled-->views-->video_error_or_removed,0.37219468118879584,0.9992132695207502,0.9997748173191907,0.6100089092732194
dislikes-->likes-->publish_time-->video_error_or_removed,0.33231580746782585,0.999192304868199,0.9997538408847157,0.5763974365857855
dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed,0.33231580746782585,0.999192304868199,0.9997538408847157,0.5763974365857855
comments_disabled-->dislikes-->likes-->publish_time-->video_error_or_removed,0.32850619062736575,0.9991829458515932,0.9997444766084369,0.5730813638667612
comments_disabled-->dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed,0.32850619062736575,0.9991829458515932,0.9997444766084369,0.5730813638667612
dislikes-->likes-->publish_time-->views-->video_error_or_removed,0.31326772326552543,0.9991432354544748,0.9997047438944751,0.5596206117161585
dislikes-->likes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.31326772326552543,0.9991432354544748,0.9997047438944751,0.5596206117161585
comments_disabled-->dislikes-->likes-->publish_time-->views-->video_error_or_removed,0.3094581064250653,0.9991326973113617,0.9996941998290316,0.5562045254069882
comments_disabled-->dislikes-->likes-->publish_time-->ratings_disabled-->views-->video_error_or_removed,0.3094581064250653,0.9991326973113617,0.9996941998290316,0.5562045254069882
category_id_2-->comments_disabled-->publish_time-->ratings_disabled,0.3980072773449901,0.9987743596028925,1.0029134686458765,0.6317965329664016
category_id_2-->comments_disabled-->publish_time-->video_error_or_removed-->ratings_disabled,0.3978363329995849,0.9987738336092209,1.002912940472388,0.6316606735861952
category_id_2-->comments_disabled-->ratings_disabled,0.5374490219541381,0.9986840314017335,1.0028227661076405,0.7341431160461119
category_id_2-->comments_disabled-->video_error_or_removed-->ratings_disabled,0.5372048157464163,0.9986834339674037,1.0028221661974304,0.7339760874977554
comments_disabled-->publish_time-->ratings_disabled,0.7333756624093385,0.9985701935226442,1.0027084564629416,0.8575324941143369
comments_disabled-->publish_time-->video_error_or_removed-->ratings_disabled,0.7328872499938949,0.9985692420310108,1.0027075010281477,0.8572464890431281
comments_disabled-->ratings_disabled,0.9830032479425627,0.9984373449746998,1.0025750573655954,0.9927409217396961
comments_disabled-->video_error_or_removed-->ratings_disabled,0.9824415736648026,0.9984364529819075,1.002574161676217,0.9924568187648533
views-->ratings_disabled,0.49822950499401697,0.9964346764346764,1.0005640893899843,0.7060527961643953
video_error_or_removed-->views-->ratings_disabled,0.4979364575447508,0.9964325856423789,1.0005619899330498,0.7058443828643743
category_id_2-->ratings_disabled,0.5476568414369093,0.9962240682333081,1.0003526083885663,0.7401688657551435
category_id_2-->video_error_or_removed-->ratings_disabled,0.5474126352291875,0.9962223901159948,1.0003509233168189,0.740003199376064
publish_time-->views-->ratings_disabled,0.41204913428899365,0.9961624749084897,1.0002907598094102,0.6420038485996382
publish_time-->video_error_or_removed-->views-->ratings_disabled,0.41178050746049966,0.9961599810952916,1.0002882556613804,0.641793740638705
category_id_2-->publish_time-->ratings_disabled,0.40491831302351705,0.996095157995915,1.000223163922872,0.6364029196842942
category_id_2-->publish_time-->video_error_or_removed-->ratings_disabled,0.4047473686781118,0.9960935152352905,1.0002215143543383,0.6362680457402797
publish_time-->ratings_disabled,0.742264768370412,0.9958716948985944,0.9999987747523919,0.8615473631276924
video_error_or_removed-->ratings_disabled,0.9953112408117414,0.9958705957093289,0.9999976710078791,0.9976517041230891
publish_time-->video_error_or_removed-->ratings_disabled,0.7417763559549684,0.995868987902036,0.99999605653753,0.861262695574206
likes-->publish_time-->comments_disabled,0.4040635912964908,0.9894749431886138,1.0050106520644546,0.6372505106819386
likes-->publish_time-->ratings_disabled-->comments_disabled,0.4040635912964908,0.9894749431886138,1.0050106520644546,0.6372505106819386
likes-->publish_time-->video_error_or_removed-->comments_disabled,0.4037461232264524,0.989466754443713,1.0050023347483779,0.6369974854645747
likes-->publish_time-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.4037461232264524,0.989466754443713,1.0050023347483779,0.6369974854645747
likes-->comments_disabled,0.4946396737405065,0.9892551892551892,1.0047874477827845,0.7049877554609248
likes-->ratings_disabled-->comments_disabled,0.4946396737405065,0.9892551892551892,1.0047874477827845,0.7049877554609248
likes-->video_error_or_removed-->comments_disabled,0.49429778504969596,0.9892478373491032,1.0047799804446975,0.7047414552841991
likes-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.49429778504969596,0.9892478373491032,1.0047799804446975,0.7047414552841991
likes-->publish_time-->views-->comments_disabled,0.34613787882487973,0.9889067187609013,1.0044335059663694,0.5896375862984281
likes-->publish_time-->ratings_disabled-->views-->comments_disabled,0.34613787882487973,0.9889067187609013,1.0044335059663694,0.5896375862984281
likes-->publish_time-->video_error_or_removed-->views-->comments_disabled,0.34586925199638574,0.9888981985756179,1.0044248520059773,0.5894062030975648
likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->comments_disabled,0.34586925199638574,0.9888981985756179,1.0044248520059773,0.5894062030975648
dislikes-->likes-->publish_time-->comments_disabled,0.32877481745585974,0.9885454144944563,1.004066528875223,0.5745535568983018
dislikes-->likes-->publish_time-->ratings_disabled-->comments_disabled,0.32877481745585974,0.9885454144944563,1.004066528875223,0.5745535568983018
dislikes-->likes-->publish_time-->video_error_or_removed-->comments_disabled,0.32850619062736575,0.9885361552028218,1.0040571242037988,0.5743160985419595
dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.32850619062736575,0.9885361552028218,1.0040571242037988,0.5743160985419595
likes-->views-->comments_disabled,0.41554128305941535,0.9882680915321176,1.0037848516754808,0.6458436693046036
likes-->ratings_disabled-->views-->comments_disabled,0.41554128305941535,0.9882680915321176,1.0037848516754808,0.6458436693046036
likes-->video_error_or_removed-->views-->comments_disabled,0.41524823561014923,0.9882599093339532,1.0037765410089308,0.6456132260113768
likes-->ratings_disabled-->video_error_or_removed-->views-->comments_disabled,0.41524823561014923,0.9882599093339532,1.0037765410089308,0.6456132260113768
dislikes-->likes-->comments_disabled,0.3970060318933307,0.988147337709701,1.003662201901839,0.6312368399724243
dislikes-->likes-->ratings_disabled-->comments_disabled,0.3970060318933307,0.988147337709701,1.003662201901839,0.6312368399724243
dislikes-->likes-->video_error_or_removed-->comments_disabled,0.39671298444406455,0.9881386861313869,1.0036534144854192,0.6310010629214394
dislikes-->likes-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.39671298444406455,0.9881386861313869,1.0036534144854192,0.6310010629214394
publish_time-->ratings_disabled-->views-->comments_disabled,0.4071161688930133,0.9880282107509037,1.0035412045351413,0.6391853021750631
publish_time-->ratings_disabled-->comments_disabled,0.7333756624093385,0.9880243461095575,1.0035372792152066,0.8578868322202629
publish_time-->ratings_disabled-->video_error_or_removed-->views-->comments_disabled,0.4068475420645193,0.9880204009014352,1.00353327206352,0.6389718656709445
publish_time-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.7328872499938949,0.9880164609053498,1.0035292702057041,0.8575976953848692
dislikes-->likes-->publish_time-->views-->comments_disabled,0.3097267332535593,0.9878495209907314,1.0033597091737638,0.5574650885935649
dislikes-->likes-->publish_time-->ratings_disabled-->views-->comments_disabled,0.3097267332535593,0.9878495209907314,1.0033597091737638,0.5574650885935649
dislikes-->likes-->publish_time-->video_error_or_removed-->views-->comments_disabled,0.3094581064250653,0.9878391019644527,1.0033491265587453,0.5572203520943152
dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->comments_disabled,0.3094581064250653,0.9878391019644527,1.0033491265587453,0.5572203520943152
ratings_disabled-->views-->comments_disabled,0.49200224669711107,0.9875012253700618,1.003005944976651,0.7024821552032986
ratings_disabled-->video_error_or_removed-->views-->comments_disabled,0.4917091992478449,0.9874938695438941,1.0029984736569333,0.7022703014713504
dislikes-->publish_time-->comments_disabled,0.4009865930791961,0.9874315954056168,1.0029352217547525,0.6341636836421384
dislikes-->publish_time-->ratings_disabled-->comments_disabled,0.4009865930791961,0.9874315954056168,1.0029352217547525,0.6341636836421384
dislikes-->publish_time-->video_error_or_removed-->comments_disabled,0.4007179662507021,0.9874232759658201,1.0029267716917445,0.6339485596250678
dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.4007179662507021,0.9874232759658201,1.0029267716917445,0.6339485596250678
dislikes-->likes-->views-->comments_disabled,0.37248772863806195,0.987377006732263,1.0028797759866912,0.6111958850109603
dislikes-->likes-->ratings_disabled-->views-->comments_disabled,0.37248772863806195,0.987377006732263,1.0028797759866912,0.6111958850109603
dislikes-->likes-->video_error_or_removed-->views-->comments_disabled,0.37219468118879584,0.9873671935734646,1.0028698087518555,0.6109523784570001
dislikes-->likes-->ratings_disabled-->video_error_or_removed-->views-->comments_disabled,0.37219468118879584,0.9873671935734646,1.0028698087518555,0.6109523784570001
dislikes-->publish_time-->views-->comments_disabled,0.3431341424699016,0.9872821810005622,1.0027834613997426,0.5865912061311526
dislikes-->publish_time-->ratings_disabled-->views-->comments_disabled,0.3431341424699016,0.9872821810005622,1.0027834613997426,0.5865912061311526
dislikes-->publish_time-->video_error_or_removed-->views-->comments_disabled,0.3428655156414076,0.9872723437170382,1.0027734696614,0.5863586298051553
dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->comments_disabled,0.3428655156414076,0.9872723437170382,1.0027734696614,0.5863586298051553
ratings_disabled-->comments_disabled,0.9830032479425627,0.9870769985286905,1.0025750573655954,0.9927409217396961
ratings_disabled-->video_error_or_removed-->comments_disabled,0.9824415736648026,0.9870697058174056,1.0025676501517249,0.9924535958524631
dislikes-->views-->comments_disabled,0.4160785367164033,0.9868520127425426,1.0023465390860795,0.6457978640919209
dislikes-->ratings_disabled-->views-->comments_disabled,0.4160785367164033,0.9868520127425426,1.0023465390860795,0.6457978640919209
dislikes-->video_error_or_removed-->views-->comments_disabled,0.41578548926713715,0.9868428679070306,1.002337250667849,0.6455674125756415
dislikes-->ratings_disabled-->video_error_or_removed-->views-->comments_disabled,0.41578548926713715,0.9868428679070306,1.002337250667849,0.6455674125756415
dislikes-->comments_disabled,0.4935407458057584,0.9866718742371723,1.00216357223281,0.7032841224278734
dislikes-->ratings_disabled-->comments_disabled,0.4935407458057584,0.9866718742371723,1.00216357223281,0.7032841224278734
dislikes-->video_error_or_removed-->comments_disabled,0.49324769835649224,0.9866640613550877,1.0021556366809576,0.703072514885817
dislikes-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.49324769835649224,0.9866640613550877,1.0021556366809576,0.703072514885817
publish_time-->comments_disabled,0.7344257491025422,0.9853543461878707,1.0008253577251494,0.8573400218513729
publish_time-->video_error_or_removed-->comments_disabled,0.7339373366870986,0.9853447427953183,1.0008156035500915,0.8570507211270785
publish_time-->views-->comments_disabled,0.4074336369630516,0.9850041327193293,1.0004696455681075,0.6384551561111784
publish_time-->video_error_or_removed-->views-->comments_disabled,0.40716501013455764,0.9849943876646777,1.0004597475067192,0.6382414928792943
views-->comments_disabled,0.49231971476714936,0.9846153846153846,1.0000747937448007,0.7016812219250677
video_error_or_removed-->views-->comments_disabled,0.4920266673178832,0.9846063627034158,1.0000656301801314,0.7014691433817233
video_error_or_removed-->comments_disabled,0.9839800727734499,0.9845330596686702,0.9999911762171936,0.9919533206492138
category_id_2-->publish_time-->ratings_disabled-->comments_disabled,0.3980072773449901,0.98293227187745,0.9983652545170578,0.6303623059369685
category_id_2-->publish_time-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.3978363329995849,0.9829250633522385,0.998357932811063,0.6302246099690167
category_id_2-->ratings_disabled-->comments_disabled,0.5374490219541381,0.9813609203602962,0.9967692312688206,0.7319239362525356
category_id_2-->ratings_disabled-->video_error_or_removed-->comments_disabled,0.5372048157464163,0.9813526052819417,0.9967607856357334,0.7317545313769483
category_id_2-->publish_time-->comments_disabled,0.3984956897604337,0.9802955665024631,0.995687150330126,0.6299024033581744
category_id_2-->publish_time-->video_error_or_removed-->comments_disabled,0.39832474541502844,0.9802872768796201,0.9956787305522266,0.6297646202053386
category_id_2-->comments_disabled,0.5381572199565313,0.9789436275598598,0.9943139846450217,0.7315034174496152
category_id_2-->video_error_or_removed-->comments_disabled,0.5379130137488095,0.9789342695880184,0.9943044797440165,0.7313339314451681
comment_count-->dislikes-->likes-->views,0.35241397836333,0.9511600316372264,1.9022736085720529,0.8187721357816503
comment_count-->dislikes-->likes-->ratings_disabled-->views,0.35241397836333,0.9511600316372264,1.9022736085720529,0.8187721357816503
comment_count-->comments_disabled-->dislikes-->likes-->views,0.35241397836333,0.9511600316372264,1.9022736085720529,0.8187721357816503
comment_count-->comments_disabled-->dislikes-->likes-->ratings_disabled-->views,0.35241397836333,0.9511600316372264,1.9022736085720529,0.8187721357816503
comment_count-->dislikes-->likes-->video_error_or_removed-->views,0.35219419277638037,0.9511310426696563,1.9022156320527353,0.8185043060469659
comment_count-->dislikes-->likes-->ratings_disabled-->video_error_or_removed-->views,0.35219419277638037,0.9511310426696563,1.9022156320527353,0.8185043060469659
comment_count-->comments_disabled-->dislikes-->likes-->video_error_or_removed-->views,0.35219419277638037,0.9511310426696563,1.9022156320527353,0.8185043060469659
comment_count-->comments_disabled-->dislikes-->likes-->ratings_disabled-->video_error_or_removed-->views,0.35219419277638037,0.9511310426696563,1.9022156320527353,0.8185043060469659
comments_disabled-->dislikes-->likes-->video_error_or_removed-->views-->comment_count,0.35219419277638037,0.946263368545371,1.892203275640414,0.8163473557457012
comments_disabled-->dislikes-->likes-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.35219419277638037,0.946263368545371,1.892203275640414,0.8163473557457012
comments_disabled-->dislikes-->likes-->views-->comment_count,0.35241397836333,0.9461089621713762,1.891894515673195,0.8165354082415264
comments_disabled-->dislikes-->likes-->ratings_disabled-->views-->comment_count,0.35241397836333,0.9461089621713762,1.891894515673195,0.8165354082415264
dislikes-->likes-->publish_time-->views,0.31353635009401937,0.9427270724722814,1.8854081021083002,0.7688588783208065
dislikes-->likes-->publish_time-->ratings_disabled-->views,0.31353635009401937,0.9427270724722814,1.8854081021083002,0.7688588783208065
dislikes-->likes-->publish_time-->video_error_or_removed-->views,0.31326772326552543,0.9426807760141094,1.8853155114530775,0.7685105711114749
dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.31326772326552543,0.9426807760141094,1.8853155114530775,0.7685105711114749
comments_disabled-->dislikes-->likes-->publish_time-->views,0.3097267332535593,0.9420634331129764,1.884080855801869,0.7639045808561977
comments_disabled-->dislikes-->likes-->publish_time-->ratings_disabled-->views,0.3097267332535593,0.9420634331129764,1.884080855801869,0.7639045808561977
comments_disabled-->dislikes-->likes-->publish_time-->video_error_or_removed-->views,0.3094581064250653,0.9420160570918823,1.883986106073528,0.7635540406000392
comments_disabled-->dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.3094581064250653,0.9420160570918823,1.883986106073528,0.7635540406000392
dislikes-->likes-->views,0.37724974968863706,0.9389739849258448,1.8779021103164062,0.8416876505311383
dislikes-->likes-->ratings_disabled-->views,0.37724974968863706,0.9389739849258448,1.8779021103164062,0.8416876505311383
dislikes-->likes-->video_error_or_removed-->views,0.37695670223937094,0.9389294403892945,1.8778130234188628,0.8413407185737043
dislikes-->likes-->ratings_disabled-->video_error_or_removed-->views,0.37695670223937094,0.9389294403892945,1.8778130234188628,0.8413407185737043
comments_disabled-->dislikes-->likes-->views,0.37248772863806195,0.9382419880666789,1.8764381523488367,0.8360324068468996
comments_disabled-->dislikes-->likes-->ratings_disabled-->views,0.37248772863806195,0.9382419880666789,1.8764381523488367,0.8360324068468996
comments_disabled-->dislikes-->likes-->video_error_or_removed-->views,0.37219468118879584,0.9381963681132657,1.876346914670091,0.8356831586822935
comments_disabled-->dislikes-->likes-->ratings_disabled-->video_error_or_removed-->views,0.37219468118879584,0.9381963681132657,1.876346914670091,0.8356831586822935
dislikes-->likes-->video_error_or_removed-->views-->comment_count,0.35219419277638037,0.934309406582016,1.8682994379395925,0.811174588118797
dislikes-->likes-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.35219419277638037,0.934309406582016,1.8682994379395925,0.811174588118797
dislikes-->likes-->views-->comment_count,0.35241397836333,0.9341662351113413,1.8680131439385839,0.8113654809581118
dislikes-->likes-->ratings_disabled-->views-->comment_count,0.35241397836333,0.9341662351113413,1.8680131439385839,0.8113654809581118
comments_disabled-->dislikes-->likes-->publish_time-->video_error_or_removed-->comment_count,0.30686952062321426,0.9341361879274458,1.8679530598418292,0.7571115241629389
comments_disabled-->dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->comment_count,0.30686952062321426,0.9341361879274458,1.8679530598418292,0.7571115241629389
comments_disabled-->dislikes-->likes-->publish_time-->comment_count,0.30706488558939166,0.9339671692787639,1.8676150803201534,0.7572839698313509
comments_disabled-->dislikes-->likes-->publish_time-->ratings_disabled-->comment_count,0.30706488558939166,0.9339671692787639,1.8676150803201534,0.7572839698313509
comments_disabled-->dislikes-->likes-->video_error_or_removed-->comment_count,0.3702898727685658,0.933394890735611,1.8664707188559693,0.83134541859051
comments_disabled-->dislikes-->likes-->ratings_disabled-->video_error_or_removed-->comment_count,0.3702898727685658,0.933394890735611,1.8664707188559693,0.83134541859051
comments_disabled-->dislikes-->likes-->comment_count,0.3705096583555154,0.933259518976441,1.8662000216117924,0.8315317988089455
comments_disabled-->dislikes-->likes-->ratings_disabled-->comment_count,0.3705096583555154,0.933259518976441,1.8662000216117924,0.8315317988089455
comment_count-->dislikes-->views-->likes,0.35241397836333,0.9310923285373249,1.8621391824798494,0.8100888084426069
comment_count-->dislikes-->ratings_disabled-->views-->likes,0.35241397836333,0.9310923285373249,1.8621391824798494,0.8100888084426069
comment_count-->comments_disabled-->dislikes-->views-->likes,0.35241397836333,0.9310923285373249,1.8621391824798494,0.8100888084426069
comment_count-->comments_disabled-->dislikes-->ratings_disabled-->views-->likes,0.35241397836333,0.9310923285373249,1.8621391824798494,0.8100888084426069
comment_count-->dislikes-->video_error_or_removed-->views-->likes,0.35219419277638037,0.931052291801162,1.8620591109629197,0.8098187485403693
comment_count-->dislikes-->ratings_disabled-->video_error_or_removed-->views-->likes,0.35219419277638037,0.931052291801162,1.8620591109629197,0.8098187485403693
comment_count-->comments_disabled-->dislikes-->video_error_or_removed-->views-->likes,0.35219419277638037,0.931052291801162,1.8620591109629197,0.8098187485403693
comment_count-->comments_disabled-->dislikes-->ratings_disabled-->video_error_or_removed-->views-->likes,0.35219419277638037,0.931052291801162,1.8620591109629197,0.8098187485403693
